CP011972.2_119433_119810_+	CP011972.2	100.000	378	0	0	1	378	119433	119810	0.0	699
CP011972.2_119724_119882_-	CP011972.2	100.000	159	0	0	1	159	119882	119724	1.72e-80	294
CP011972.2_170583_170708_-	CP011972.2	100.000	126	0	0	1	126	170708	170583	2.93e-62	233
CP011972.2_290612_290857_+	CP011972.2	100.000	246	0	0	1	246	290612	290857	1.22e-128	455
CP011972.2_290612_290857_+	CP011972.2	100.000	246	0	0	1	246	290612	290857	1.22e-128	455
CP011972.2_320205_320563_+	CP011972.2	100.000	359	0	0	1	359	320205	320563	0.0	664
CP011972.2_322030_322306_+	CP011972.2	100.000	277	0	0	1	277	322030	322306	8.11e-146	512
CP011972.2_474747_474938_+	CP011972.2	100.000	192	0	0	1	192	474747	474938	9.66e-99	355
CP011972.2_474957_475394_-	CP011972.2	100.000	438	0	0	1	438	475394	474957	0.0	809
CP011972.2_666692_666967_+	CP011972.2	100.000	276	0	0	1	276	666692	666967	2.91e-145	510
CP011972.2_666692_666967_+	CP011972.2	83.333	252	25	4	2	253	6068564	6068330	7.09e-57	217
CP011972.2_666692_666967_+	CP011972.2	90.184	163	13	1	83	245	4896710	4896869	1.19e-54	209
CP011972.2_666692_666967_+	CP011972.2	81.200	250	42	5	3	250	1179855	1180101	9.24e-51	196
CP011972.2_666692_666967_+	CP011972.2	84.865	185	22	5	3	186	5916435	5916614	2.59e-46	182
CP011972.2_666692_666967_+	CP011972.2	81.148	244	28	10	32	259	1032995	1033236	9.31e-46	180
CP011972.2_666692_666967_+	CP011972.2	88.194	144	17	0	94	237	683142	683285	1.56e-43	172
CP011972.2_666692_666967_+	CP011972.2	93.043	115	8	0	120	234	400917	401031	2.01e-42	169
CP011972.2_666692_666967_+	CP011972.2	83.974	156	22	3	91	245	71163	71010	9.44e-36	147
CP011972.2_666692_666967_+	CP011972.2	82.432	148	25	1	40	186	395673	395820	3.42e-30	128
CP011972.2_666692_666967_+	CP011972.2	80.380	158	27	4	31	186	1048476	1048631	7.40e-27	117
CP011972.2_666692_666967_+	CP011972.2	85.567	97	12	2	28	123	2527338	2527433	7.45e-22	100
CP011972.2_666692_666967_+	CP011972.2	89.024	82	6	2	94	175	2875005	2875083	2.68e-21	99.0
CP011972.2_666692_666967_+	CP011972.2	96.491	57	2	0	188	244	5844945	5845001	3.47e-20	95.3
CP011972.2_666692_666967_+	CP011972.2	98.000	50	1	0	83	132	4672535	4672486	5.80e-18	87.9
CP011972.2_666692_666967_+	CP011972.2	94.444	54	3	0	176	229	808767	808820	7.51e-17	84.2
CP011972.2_666692_666967_+	CP011972.2	78.065	155	17	4	92	245	80306	80444	2.70e-16	82.4
CP011972.2_666692_666967_+	CP011972.2	100.000	42	0	0	90	131	4569829	4569788	3.49e-15	78.7
CP011972.2_666692_666967_+	CP011972.2	94.118	51	2	1	87	137	5741733	5741684	1.26e-14	76.8
CP011972.2_666692_666967_+	CP011972.2	97.778	45	0	1	88	131	5741873	5741829	1.26e-14	76.8
CP011972.2_666692_666967_+	CP011972.2	88.889	63	4	3	176	237	5944604	5944664	4.52e-14	75.0
CP011972.2_666692_666967_+	CP011972.2	100.000	40	0	0	94	133	6537330	6537291	4.52e-14	75.0
CP011972.2_666692_666967_+	CP011972.2	100.000	40	0	0	94	133	6537455	6537416	4.52e-14	75.0
CP011972.2_666692_666967_+	CP011972.2	93.750	48	3	0	206	253	5792270	5792317	1.62e-13	73.1
CP011972.2_666692_666967_+	CP011972.2	97.561	41	1	0	205	245	4153462	4153422	5.84e-13	71.3
CP011972.2_666692_666967_+	CP011972.2	97.561	41	1	0	205	245	4279062	4279022	5.84e-13	71.3
CP011972.2_666692_666967_+	CP011972.2	100.000	37	0	0	205	241	5570143	5570179	2.10e-12	69.4
CP011972.2_666692_666967_+	CP011972.2	97.436	39	1	0	176	214	4333192	4333230	7.56e-12	67.6
CP011972.2_666692_666967_+	CP011972.2	100.000	36	0	0	205	240	5570022	5570057	7.56e-12	67.6
CP011972.2_666692_666967_+	CP011972.2	91.304	46	4	0	205	250	5269180	5269135	9.78e-11	63.9
CP011972.2_666692_666967_+	CP011972.2	88.235	51	5	1	68	118	808845	808796	1.27e-09	60.2
CP011972.2_666692_666967_+	CP011972.2	97.059	34	1	0	205	238	4672429	4672396	4.55e-09	58.4
CP011972.2_666692_666967_+	CP011972.2	96.970	33	1	0	205	237	683166	683134	1.64e-08	56.5
CP011972.2_682867_683283_+	CP011972.2	100.000	417	0	0	1	417	682867	683283	0.0	771
CP011972.2_682867_683283_+	CP011972.2	92.958	284	15	1	30	313	682780	683058	1.69e-114	409
CP011972.2_682867_683283_+	CP011972.2	95.833	192	8	0	1	192	682988	683179	4.90e-85	311
CP011972.2_682867_683283_+	CP011972.2	94.118	136	8	0	178	313	682802	682937	6.61e-54	207
CP011972.2_682867_683283_+	CP011972.2	88.028	142	17	0	276	417	666785	666926	3.12e-42	169
CP011972.2_682867_683283_+	CP011972.2	89.381	113	12	0	305	417	1033100	1033212	1.89e-34	143
CP011972.2_682867_683283_+	CP011972.2	83.803	142	20	1	276	417	4896721	4896859	4.09e-31	132
CP011972.2_682867_683283_+	CP011972.2	85.470	117	13	3	302	416	400917	401031	3.19e-27	119
CP011972.2_682867_683283_+	CP011972.2	89.247	93	10	0	276	368	5860773	5860681	1.15e-26	117
CP011972.2_682867_683283_+	CP011972.2	92.958	71	5	0	1	71	683109	683179	8.93e-23	104
CP011972.2_682867_683283_+	CP011972.2	82.906	117	18	2	24	139	970644	970759	8.93e-23	104
CP011972.2_682867_683283_+	CP011972.2	84.158	101	16	0	268	368	5269148	5269248	4.15e-21	99.0
CP011972.2_682867_683283_+	CP011972.2	74.409	254	44	16	133	368	4153416	4153666	2.50e-18	89.8
CP011972.2_682867_683283_+	CP011972.2	91.935	62	3	2	254	314	4153416	4153476	3.23e-17	86.1
CP011972.2_682867_683283_+	CP011972.2	97.872	47	1	0	267	313	970645	970691	4.18e-16	82.4
CP011972.2_682867_683283_+	CP011972.2	100.000	43	0	0	272	314	4672401	4672443	1.50e-15	80.5
CP011972.2_682867_683283_+	CP011972.2	97.826	46	1	0	268	313	6068346	6068391	1.50e-15	80.5
CP011972.2_682867_683283_+	CP011972.2	100.000	42	0	0	272	313	80431	80390	5.41e-15	78.7
CP011972.2_682867_683283_+	CP011972.2	95.833	48	2	0	267	314	395856	395809	5.41e-15	78.7
CP011972.2_682867_683283_+	CP011972.2	92.593	54	4	0	358	411	808767	808820	5.41e-15	78.7
CP011972.2_682867_683283_+	CP011972.2	95.745	47	2	0	268	314	4279030	4279076	1.95e-14	76.8
CP011972.2_682867_683283_+	CP011972.2	93.750	48	3	0	267	314	5646620	5646573	2.52e-13	73.1
CP011972.2_682867_683283_+	CP011972.2	97.561	41	1	0	273	313	5916644	5916604	9.05e-13	71.3
CP011972.2_682867_683283_+	CP011972.2	92.000	50	3	1	23	71	5269144	5269193	3.26e-12	69.4
CP011972.2_682867_683283_+	CP011972.2	93.478	46	3	0	268	313	5570054	5570009	3.26e-12	69.4
CP011972.2_682867_683283_+	CP011972.2	93.478	46	3	0	268	313	5570175	5570130	3.26e-12	69.4
CP011972.2_682867_683283_+	CP011972.2	89.130	46	5	0	26	71	4279030	4279075	7.05e-09	58.4
CP011972.2_682867_683283_+	CP011972.2	89.362	47	3	2	257	302	5944675	5944630	7.05e-09	58.4
CP011972.2_682867_683283_+	CP011972.2	96.970	33	1	0	268	300	666928	666896	2.53e-08	56.5
CP011972.2_682867_683283_+	CP011972.2	96.970	33	1	0	268	300	4896861	4896829	2.53e-08	56.5
CP011972.2_682867_683283_+	CP011972.2	94.444	36	1	1	268	302	71018	71053	9.12e-08	54.7
CP011972.2_682867_683283_+	CP011972.2	100.000	29	0	0	272	300	1033210	1033182	9.12e-08	54.7
CP011972.2_682867_683283_+	CP011972.2	100.000	29	0	0	274	302	5319769	5319741	9.12e-08	54.7
CP011972.2_artemis_CDS_739233_739548_-_0_ID=CDS:complement%28739233..739548%29	CP011972.2	100.000	316	0	0	1	316	739548	739233	1.95e-167	584
CP011972.2_743622_743984_+	CP011972.2	100.000	363	0	0	1	363	743622	743984	0.0	671
CP011972.2_743622_743984_+	CP011972.2	100.000	115	0	0	213	327	1120829	1120715	1.23e-55	213
CP011972.2_743622_743984_+	CP011972.2	100.000	114	0	0	218	331	807848	807735	4.41e-55	211
CP011972.2_743622_743984_+	CP011972.2	100.000	114	0	0	216	329	3358516	3358629	4.41e-55	211
CP011972.2_743622_743984_+	CP011972.2	100.000	113	0	0	218	330	3638451	3638563	1.59e-54	209
CP011972.2_743622_743984_+	CP011972.2	100.000	113	0	0	215	327	3768914	3768802	1.59e-54	209
CP011972.2_743622_743984_+	CP011972.2	100.000	113	0	0	218	330	4523437	4523325	1.59e-54	209
CP011972.2_743622_743984_+	CP011972.2	100.000	112	0	0	216	327	901026	901137	5.71e-54	207
CP011972.2_743622_743984_+	CP011972.2	99.130	115	1	0	217	331	1840271	1840157	5.71e-54	207
CP011972.2_743622_743984_+	CP011972.2	100.000	112	0	0	217	328	2680836	2680725	5.71e-54	207
CP011972.2_743622_743984_+	CP011972.2	100.000	112	0	0	218	329	2928773	2928884	5.71e-54	207
CP011972.2_743622_743984_+	CP011972.2	100.000	112	0	0	216	327	3328256	3328145	5.71e-54	207
CP011972.2_743622_743984_+	CP011972.2	100.000	112	0	0	216	327	3343624	3343735	5.71e-54	207
CP011972.2_743622_743984_+	CP011972.2	100.000	112	0	0	216	327	3776385	3776274	5.71e-54	207
CP011972.2_743622_743984_+	CP011972.2	100.000	112	0	0	218	329	3781296	3781407	5.71e-54	207
CP011972.2_743622_743984_+	CP011972.2	100.000	112	0	0	218	329	3938204	3938093	5.71e-54	207
CP011972.2_743622_743984_+	CP011972.2	100.000	112	0	0	217	328	5141144	5141255	5.71e-54	207
CP011972.2_743622_743984_+	CP011972.2	100.000	112	0	0	217	328	5367923	5367812	5.71e-54	207
CP011972.2_743622_743984_+	CP011972.2	100.000	112	0	0	216	327	5926667	5926778	5.71e-54	207
CP011972.2_743622_743984_+	CP011972.2	98.319	119	1	1	211	328	5954011	5954129	5.71e-54	207
CP011972.2_743622_743984_+	CP011972.2	98.319	119	1	1	218	335	6279445	6279563	5.71e-54	207
CP011972.2_743622_743984_+	CP011972.2	100.000	112	0	0	217	328	6510224	6510113	5.71e-54	207
CP011972.2_743622_743984_+	CP011972.2	100.000	111	0	0	218	328	469257	469367	2.05e-53	206
CP011972.2_743622_743984_+	CP011972.2	100.000	111	0	0	217	327	723660	723550	2.05e-53	206
CP011972.2_743622_743984_+	CP011972.2	100.000	111	0	0	218	328	1119188	1119078	2.05e-53	206
CP011972.2_743622_743984_+	CP011972.2	100.000	111	0	0	217	327	1267972	1267862	2.05e-53	206
CP011972.2_743622_743984_+	CP011972.2	100.000	111	0	0	217	327	2299404	2299294	2.05e-53	206
CP011972.2_743622_743984_+	CP011972.2	100.000	111	0	0	217	327	3205793	3205683	2.05e-53	206
CP011972.2_743622_743984_+	CP011972.2	100.000	111	0	0	217	327	3295054	3294944	2.05e-53	206
CP011972.2_743622_743984_+	CP011972.2	98.305	118	0	2	218	333	3297842	3297725	2.05e-53	206
CP011972.2_743622_743984_+	CP011972.2	100.000	111	0	0	218	328	3679447	3679557	2.05e-53	206
CP011972.2_743622_743984_+	CP011972.2	100.000	111	0	0	218	328	3768232	3768122	2.05e-53	206
CP011972.2_743622_743984_+	CP011972.2	100.000	111	0	0	217	327	3942832	3942722	2.05e-53	206
CP011972.2_743622_743984_+	CP011972.2	99.123	114	1	0	218	331	4034807	4034920	2.05e-53	206
CP011972.2_743622_743984_+	CP011972.2	100.000	111	0	0	218	328	4069545	4069435	2.05e-53	206
CP011972.2_743622_743984_+	CP011972.2	99.123	114	1	0	218	331	4578749	4578636	2.05e-53	206
CP011972.2_743622_743984_+	CP011972.2	100.000	111	0	0	217	327	4837803	4837693	2.05e-53	206
CP011972.2_743622_743984_+	CP011972.2	100.000	111	0	0	218	328	6309227	6309117	2.05e-53	206
CP011972.2_743622_743984_+	CP011972.2	100.000	110	0	0	218	327	640736	640627	7.39e-53	204
CP011972.2_743622_743984_+	CP011972.2	100.000	110	0	0	218	327	750052	750161	7.39e-53	204
CP011972.2_743622_743984_+	CP011972.2	100.000	110	0	0	218	327	751647	751756	7.39e-53	204
CP011972.2_743622_743984_+	CP011972.2	100.000	110	0	0	218	327	761111	761220	7.39e-53	204
CP011972.2_743622_743984_+	CP011972.2	99.123	114	0	1	215	327	773956	774069	7.39e-53	204
CP011972.2_743622_743984_+	CP011972.2	100.000	110	0	0	218	327	806967	807076	7.39e-53	204
CP011972.2_743622_743984_+	CP011972.2	100.000	110	0	0	218	327	922621	922730	7.39e-53	204
CP011972.2_743622_743984_+	CP011972.2	100.000	110	0	0	218	327	1105982	1106091	7.39e-53	204
CP011972.2_743622_743984_+	CP011972.2	100.000	110	0	0	218	327	1123750	1123641	7.39e-53	204
CP011972.2_743622_743984_+	CP011972.2	100.000	110	0	0	218	327	1225809	1225918	7.39e-53	204
CP011972.2_743622_743984_+	CP011972.2	100.000	110	0	0	218	327	1496071	1495962	7.39e-53	204
CP011972.2_743622_743984_+	CP011972.2	100.000	110	0	0	218	327	1840712	1840603	7.39e-53	204
CP011972.2_743622_743984_+	CP011972.2	100.000	110	0	0	218	327	2034575	2034466	7.39e-53	204
CP011972.2_743622_743984_+	CP011972.2	100.000	110	0	0	218	327	2294253	2294362	7.39e-53	204
CP011972.2_743622_743984_+	CP011972.2	100.000	110	0	0	218	327	2679819	2679928	7.39e-53	204
CP011972.2_743622_743984_+	CP011972.2	100.000	110	0	0	218	327	2756947	2757056	7.39e-53	204
CP011972.2_743622_743984_+	CP011972.2	100.000	110	0	0	218	327	3204502	3204393	7.39e-53	204
CP011972.2_743622_743984_+	CP011972.2	100.000	110	0	0	218	327	3301906	3302015	7.39e-53	204
CP011972.2_743622_743984_+	CP011972.2	100.000	110	0	0	218	327	3316838	3316729	7.39e-53	204
