"","kegg.names","labels","all.mapped","type","x","y","width","height","rvs","rvm","mvs","rvs.col","rvm.col","mvs.col"
"33","PSPTO_1441","007100","PSPTO_1441","gene",752,440,46,17,-1.65959917587355,0.60155184458862,-2.26115102046217,"#A4A4DD","#D3D3D3","#A4A4DD"
"35","PSPTO_1633","pst1633","","gene",647,273,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"38","PSPTO_5501","pst5501","","gene",647,363,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"48","PSPTO_4225","pst4225","","gene",608,507,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"49","PSPTO_2925","pst2925","","gene",608,528,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"55","PSPTO_4155","021140","PSPTO_4155","gene",415,348,46,17,-1.547929143233,0.211871922568974,-1.75980106580198,"#BCBCD8","#D3D3D3","#A4A4DD"
"56","PSPTO_4937","pst4937","","gene",358,348,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"57","PSPTO_5499","028715","PSPTO_5499","gene",284,442,46,17,1.86782570886551,-3.14839673975915,5.01622244862466,"#DDA4A4","#8D8DE2","#F04646"
"58","PSPTO_0125","pst0125","","gene",416,442,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"59","PSPTO_3360","pst3360","","gene",359,442,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"63","PSPTO_1779","pst1779","","gene",55,426,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"71","PSPTO_5040","025880","PSPTO_5040","gene",581,149,46,17,-1.25606867345487,-0.183117335348481,-1.07295133810639,"#BCBCD8","#D3D3D3","#BCBCD8"
"85","PSPTO_0257","pst0257","PSPTO_0257","gene",285,642,46,17,4.80987931500493,-2.61280186483944,7.42268117984436,"#F04646","#8D8DE2","#FF0000"
"86","PSPTO_2660","014305","PSPTO_2660","gene",309,661,46,17,1.64895478942833,-0.323248671052105,1.97220346048043,"#DDA4A4","#D3D3D3","#DDA4A4"
"89","PSPTO_5121","pst5121","","gene",655,671,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"92","PSPTO_3757","pst3757","","gene",576,653,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"97","PSPTO_0259","001210","PSPTO_0259","gene",352,708,46,17,3.02065531343274,-2.44277034521684,5.46342565864957,"#E28D8D","#8D8DE2","#F04646"
"102","PSPTO_0359","pst0359","PSPTO_0359","gene",763,716,46,17,3.01001872820253,-0.633492252744965,3.6435109809475,"#E28D8D","#D3D3D3","#E77575"
"105","PSPTO_2488","pst2488","","gene",763,758,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"110","PSPTO_4501","pst4501","","gene",848,794,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"118","PSPTO_1441","007100","PSPTO_1441","gene",778,577,46,17,-1.65959917587355,0.60155184458862,-2.26115102046217,"#A4A4DD","#D3D3D3","#A4A4DD"
"121","PSPTO_5017","pst5017","","gene",676,793,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"123","PSPTO_5595","pst5595","","gene",897,671,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"125","PSPTO_3811","pst3811","","gene",896,770,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"160","PSPTO_0257","pst0257","PSPTO_0257","gene",259,661,46,17,4.80987931500493,-2.61280186483944,7.42268117984436,"#F04646","#8D8DE2","#FF0000"
